Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
1097,112,9/17/2014 4:26:41 PM,Light,3699.567,20.85163,20.56525,0.2863759,5.482791,3186.242,0.03965493,0.2936592,0.2540042,5.114695,0.8612473,0.4342059,0.5032576,0,3.967774,0,0,0,0,0,0,,
1097,113,9/17/2014 4:52:41 PM,Light,4430.7,20.85163,20.50487,0.3467612,5.525205,3819.423,0.04065568,0.3484505,0.3077948,5.151241,0.8620361,0.5201202,0.4978398,0.09195948,4.059733,413,104,175,56,0,0,,
1097,114,9/17/2014 5:17:41 PM,Light,3524.512,20.85163,20.57822,0.2734104,5.565082,3154.176,0.03998017,0.2901565,0.2501763,5.1862,0.8949256,0.4171802,0.5058071,0.0786972,4.138431,477,319,428,262,0,0,,
1097,115,9/17/2014 5:43:41 PM,Light,4600.485,20.85163,20.48947,0.3621552,5.607472,4051.321,0.04109351,0.3681779,0.3270844,5.223793,0.880629,0.5425879,0.4969193,0.1269002,4.265331,1560,959,817,475,0,0,,
1097,116,9/17/2014 6:08:41 PM,Light,4144.621,20.85163,20.5275,0.3241226,5.651318,3605.557,0.03971747,0.3295613,0.2898438,5.262181,0.8699366,0.4875083,0.4990672,0,4.265331,342,9,1,0,0,0,,
1097,117,9/17/2014 6:34:41 PM,Light,5310.712,20.85163,20.43247,0.4191574,5.700648,4760.417,0.04103097,0.4250708,0.3840398,5.30583,0.89638,0.6288336,0.497295,0.3248467,4.590178,3070,1662,2068,1290,0,0,,
1097,118,9/17/2014 6:59:41 PM,Light,5295.685,20.85163,20.43249,0.41914,5.753835,4845.509,0.0396299,0.4300746,0.3904447,5.354002,0.914992,0.629977,0.4978755,0.5289655,5.119143,2792,1558,1870,1013,0,0,,
1097,119,9/17/2014 7:25:41 PM,Dark,4098.361,20.85163,20.52561,0.326013,5.802807,3671.814,0.04028039,0.3388557,0.2985753,5.398401,0.8959225,0.4852252,0.493369,0.0845108,5.203654,959,575,321,193,0,0,,
1097,120,9/17/2014 7:50:41 PM,Dark,5614.794,20.85163,20.40519,0.4464405,5.85154,5099.36,0.03932968,0.4527167,0.413387,5.442409,0.9082008,0.6668076,0.4948812,0.2366614,5.440315,3672,2509,2150,1269,0,0,,
1097,121,9/17/2014 8:16:41 PM,Dark,5494.875,20.85163,20.41516,0.4364629,5.909477,5000.517,0.0401553,0.4449609,0.4048056,5.49508,0.9100327,0.6528648,0.4955762,0.3606339,5.800949,4002,2329,1594,904,0,0,,
1097,122,9/17/2014 8:41:41 PM,Dark,4228.161,20.85163,20.51529,0.3363337,5.958212,3744.504,0.03915454,0.3443099,0.3051553,5.538911,0.8856105,0.4993,0.4922889,0.1480994,5.949049,141,15,11,2,0,0,,
1097,123,9/17/2014 9:07:41 PM,Dark,5172.644,20.85163,20.44081,0.4108179,6.007255,4968.147,0.04021785,0.4380806,0.3978628,5.58437,0.9604657,0.6223153,0.5009486,0.2576194,6.206668,2173,1511,1325,810,0,0,,
1097,124,9/17/2014 9:32:41 PM,Dark,6168.916,20.85163,20.36767,0.4839598,6.064145,5357.434,0.03967994,0.4718561,0.4321762,5.636155,0.8684564,0.7253439,0.4973326,1.149851,7.356519,6731,4632,4499,2895,0,0,,
1097,125,9/17/2014 9:58:41 PM,Dark,6013.926,20.85163,20.37451,0.4771129,6.127677,5438.585,0.04046804,0.4807379,0.4402698,5.692459,0.9043319,0.7135182,0.4955762,-0.1352563,7.221263,6232,4169,3028,1649,0,0,,
1097,126,9/17/2014 10:23:41 PM,Dark,4640.766,20.85163,20.48779,0.363838,6.181083,3975.481,0.03984256,0.3611476,0.321305,5.739642,0.8566433,0.5440377,0.4963934,0.1111531,7.332416,1065,341,209,58,0,0,,
1097,127,9/17/2014 10:49:41 PM,Dark,3984.551,20.85163,20.53111,0.3205146,6.226055,3743.515,0.04123111,0.3462113,0.3049802,5.779894,0.9395075,0.4769007,0.4924298,0,7.332416,101,10,0,0,0,0,,
1097,128,9/17/2014 11:14:41 PM,Dark,5781.567,20.85163,20.39189,0.4597354,6.275058,5248.883,0.03959238,0.4651636,0.4255712,5.825012,0.9078652,0.6865559,0.4948083,-0.3581729,6.974243,4020,2717,2339,1484,0,0,,
1097,129,9/17/2014 11:40:41 PM,Dark,5831.583,20.85163,20.38824,0.4633819,6.335623,5563.97,0.04071823,0.4871177,0.4463995,5.881408,0.9541098,0.7004923,0.5000282,0.297874,7.272117,7215,4965,3784,2187,0,0,,
1097,130,9/18/2014 12:05:41 AM,Dark,5773.821,20.85163,20.39577,0.4558589,6.393818,5229.334,0.03917956,0.4603475,0.4211679,5.935526,0.9056973,0.6852649,0.4981197,-0.1744204,7.097697,4799,2926,3175,1793,0,0,,
1097,131,9/18/2014 12:31:41 AM,Dark,5628.513,20.85163,20.40052,0.4511037,6.453281,5372.699,0.04013028,0.4748584,0.4347281,5.99082,0.9545504,0.676173,0.4958016,0.2558517,7.353549,5029,2893,3079,1657,0,0,,
1097,132,9/18/2014 12:56:41 AM,Dark,5473.706,20.85163,20.41547,0.4361584,6.508951,5149.469,0.03887934,0.454343,0.4154636,6.043581,0.9407646,0.6553379,0.4972387,0.1757178,7.529266,2635,1139,1463,599,0,0,,
1097,133,9/18/2014 1:22:41 AM,Dark,4445.164,20.85163,20.4948,0.3568283,6.560663,4111.688,0.03927964,0.3745952,0.3353156,6.091862,0.9249799,0.5301153,0.491932,0.0266552,7.555922,884,299,253,86,0,0,,
1097,134,9/18/2014 1:47:41 AM,Dark,3983.178,20.85163,20.53249,0.31914,6.60292,3715.263,0.03877927,0.3406946,0.3019154,6.131104,0.9327382,0.4759368,0.4936752,0,7.555922,47,0,0,0,0,0,,
1097,135,9/18/2014 2:13:41 AM,Dark,3987.723,20.85163,20.53526,0.3163684,6.644489,3707.784,0.03940473,0.3379425,0.2985378,6.169817,0.9297997,0.4761324,0.4982564,0,7.555922,131,4,0,0,0,0,,
1097,136,9/18/2014 2:38:41 AM,Dark,4596.086,20.85163,20.48885,0.3627741,6.687543,4424.922,0.03872923,0.3907324,0.3520032,6.210611,0.9627587,0.5532628,0.5043017,0.0753808,7.631302,698,277,170,44,0,0,,
1097,137,9/18/2014 3:04:41 AM,Dark,5221.708,20.85163,20.43512,0.4165089,6.738755,4930.603,0.04021785,0.4381432,0.3979253,6.25941,0.9442511,0.6257073,0.4970884,0.3509221,7.982224,5146,3183,2579,1515,0,0,,
1097,138,9/18/2014 3:29:41 AM,Dark,3794.054,20.85163,20.54823,0.303398,6.783942,3518.963,0.03907949,0.3248077,0.2857282,6.301758,0.9274942,0.452749,0.4940828,-0.06859064,7.913634,1298,637,591,268,0,0,,
1097,139,9/18/2014 3:55:41 AM,Dark,5446.396,20.85163,20.41711,0.4345141,6.83216,5052.063,0.03978002,0.4490264,0.4092464,6.346483,0.9275975,0.6499416,0.4952475,0.04812336,7.961757,6397,4397,4252,2615,0,0,,
1097,140,9/18/2014 4:20:41 AM,Dark,5472.146,20.85163,20.41462,0.4370073,6.886913,4997.881,0.03984256,0.4463369,0.4064943,6.396878,0.9133309,0.6506994,0.4932563,0.1475873,8.109344,5679,3652,4134,2499,0,0,,
1097,141,9/18/2014 4:46:41 AM,Dark,5148.89,20.85163,20.44031,0.4113225,6.942298,4693.853,0.04109351,0.4231194,0.3820259,6.447417,0.9116243,0.612,0.4929227,0.2620401,8.371385,6158,4280,3438,1898,0,0,,
1097,142,9/18/2014 5:11:41 AM,Dark,3585.811,20.85163,20.57062,0.2810117,6.986073,3363.924,0.04071823,0.3077948,0.2670766,6.487802,0.9381208,0.4290291,0.5052972,0,8.371385,136,45,25,13,0,0,,
1097,143,9/18/2014 5:37:41 AM,Dark,5880.488,20.85163,20.39534,0.4562864,7.03548,4995.693,0.04103096,0.4412497,0.4002188,6.531426,0.8495372,0.6881314,0.5007889,0.204833,8.576218,5029,3442,2599,1528,0,0,,
1097,144,9/18/2014 6:02:41 AM,Dark,5631.099,20.85163,20.40787,0.443756,7.093201,5046.522,0.04098092,0.4474877,0.4065068,6.581784,0.8961877,0.666738,0.4980464,0.02434349,8.600561,7108,4761,5144,3104,0,0,,
1097,145,9/18/2014 6:28:41 AM,Dark,4072.926,20.85163,20.53545,0.316182,7.143783,3631.848,0.04184407,0.3303118,0.2884677,6.627019,0.891705,0.4817044,0.5051,-0.08035851,8.520203,1518,832,1179,649,0,0,,
1097,146,9/18/2014 6:53:41 AM,Dark,3686.902,20.85163,20.55936,0.2922658,7.182689,3297.958,0.04078078,0.3081076,0.2673268,6.661764,0.8945066,0.4363558,0.4949353,0.09490204,8.615105,1,0,0,0,0,0,,
1097,147,9/18/2014 7:19:41 AM,Light,3516.094,20.85163,20.57758,0.2740505,7.220251,3075.97,0.04203172,0.2882175,0.2461858,6.695002,0.8748257,0.4140881,0.501268,0,8.615105,0,0,0,0,0,0,,
1097,148,9/18/2014 7:44:41 AM,Light,4430.58,20.85163,20.50049,0.3511385,7.260116,3959.414,0.04078078,0.3617105,0.3209297,6.730296,0.8936559,0.5242605,0.4949563,-0.1511917,8.463913,85,46,107,61,0,0,,
1097,149,9/18/2014 8:10:41 AM,Light,4955.682,20.85163,20.46074,0.39089,7.309075,4490.315,0.04196917,0.4032418,0.3612726,6.774372,0.9060944,0.5882225,0.4986381,0.3015223,8.765435,4285,2722,3268,2043,0,0,,
1097,150,9/18/2014 8:35:41 AM,Light,4826.793,20.85163,20.47923,0.3723926,7.358128,4131.568,0.04153134,0.3701794,0.3286481,6.817601,0.8559653,0.5657488,0.5043581,0.05266762,8.818103,2408,1484,1683,821,0,0,,
1097,151,9/18/2014 9:01:41 AM,Light,3465.562,20.85163,20.57899,0.2726349,7.401351,3109.474,0.04268221,0.2926709,0.2499887,6.855347,0.8972495,0.4104414,0.4990138,0,8.818103,47,0,0,0,0,0,,
1097,152,9/18/2014 9:26:41 AM,Light,3648.01,20.85163,20.56964,0.2819886,7.437026,3167.142,0.04203172,0.2937843,0.2517526,6.886822,0.8681834,0.4289052,0.504715,0,8.818103,286,28,0,0,0,0,,
1097,153,9/18/2014 9:52:41 AM,Light,3612.203,20.85163,20.5674,0.2842258,7.474889,3066.263,0.04263217,0.2917702,0.2491381,6.919329,0.8488624,0.4226257,0.4937729,0,8.818103,343,48,0,0,0,0,,
1097,154,9/18/2014 10:17:41 AM,Light,3668.274,20.85163,20.56715,0.2844743,7.511398,3101.349,0.0414813,0.2900189,0.2485376,6.950257,0.8454517,0.4288149,0.5006293,0,8.818103,130,0,0,0,0,0,,
1097,155,9/18/2014 10:43:41 AM,Light,4808.064,20.85163,20.47766,0.373971,7.555623,4179.113,0.04328267,0.3774724,0.3341898,6.988244,0.8691882,0.5654387,0.5017,0.281702,9.099805,2898,1743,1765,1020,0,0,,
1097,156,9/18/2014 11:08:41 AM,Light,4338.84,20.85163,20.50546,0.3461621,7.601482,3959.743,0.04178153,0.3635744,0.3217929,7.029053,0.912627,0.5158461,0.4936655,0.04131126,9.141116,1385,811,566,327,0,0,,
1097,157,9/18/2014 11:34:41 AM,Light,3622.442,20.85163,20.56855,0.2830761,7.64299,3236.822,0.04083081,0.2995261,0.2586952,7.066572,0.8935467,0.4286237,0.5019683,-0.2671747,8.873941,0,0,0,0,0,0,,
1097,158,9/18/2014 11:59:41 AM,Light,3669.829,20.85163,20.56378,0.2878462,7.679558,3073.878,0.03944643,0.2890182,0.2495717,7.098215,0.8376079,0.4281431,0.4941392,0,8.873941,0,0,0,0,0,0,,
1097,159,9/18/2014 12:25:41 PM,Light,3440.652,20.85163,20.58158,0.2700498,7.716637,2979.881,0.03959238,0.2802115,0.2406191,7.129785,0.8660803,0.4043111,0.4968442,0,8.873941,4,0,0,0,0,0,,
1097,160,9/18/2014 12:50:41 PM,Light,3239.495,20.85163,20.59397,0.257661,7.750131,2826.432,0.04259464,0.2735565,0.2309618,7.158898,0.8724915,0.3812889,0.4909646,0,8.873941,3,3,0,0,0,0,,
1097,161,9/18/2014 1:16:41 PM,Light,3350.201,20.85163,20.58689,0.2647353,7.7845,2825.046,0.04190662,0.2727058,0.2307992,7.188372,0.8432467,0.3914137,0.4910773,0,8.873941,5,0,0,0,0,0,,
1097,162,9/18/2014 1:41:41 PM,Light,4836.692,20.85163,20.47654,0.3750858,7.825578,4066.042,0.0401553,0.366339,0.3261837,7.222948,0.840666,0.5647146,0.5001124,0.02542114,8.899363,2091,1529,953,554,0,0,,
1097,163,9/18/2014 2:07:41 PM,Light,3782.574,20.85163,20.5505,0.3011236,7.870511,3386.833,0.03952983,0.3151754,0.2756456,7.261805,0.895378,0.4477766,0.4929329,0.102005,9.001368,1078,668,445,232,0,0,,
1097,164,9/18/2014 2:32:41 PM,Light,3828.786,20.85163,20.55725,0.2943811,7.908679,3182.978,0.03865417,0.2923206,0.2536665,7.294746,0.8313282,0.4459749,0.5034188,0,9.001368,326,0,0,0,0,0,,
1098,1,9/15/2014 5:17:41 PM,Light,4878.702,20.85163,20.49246,0.3591686,0.0001490714,4662.881,0.06367305,0.4101596,0.3464865,0.0001424769,0.9557627,0.5358521,0.4934603,0,0,135,42,142,10,0,0,9/15/2014 5:23:16 PM - opened the doors to check the food chambers,
1098,2,9/15/2014 5:42:41 PM,Light,5028.434,20.85163,20.49006,0.3615698,0.04555906,4708.061,0.07145392,0.4145629,0.343109,0.04309332,0.9362879,0.5496437,0.5031558,-0.4700826,-0.4700826,2194,1080,1219,493,0,0,,
1098,3,9/15/2014 6:08:41 PM,Light,5194.355,20.85163,20.46806,0.3835671,0.09429022,4981.75,0.06388154,0.4349283,0.3710467,0.0892856,0.95907,0.5709876,0.4923077,0.1489563,-0.3211263,4435,2865,3292,2051,0,0,,
1098,4,9/15/2014 6:33:41 PM,Light,6036.133,20.85163,20.40834,0.4432837,0.1457762,5668.688,0.05859422,0.4802625,0.4216682,0.1381106,0.9391259,0.6602567,0.4929464,-0.1102346,-0.4313609,6479,4489,4815,3047,0,0,,
1098,5,9/15/2014 6:59:41 PM,Light,5702.903,20.85163,20.42739,0.424237,0.2017271,5574.612,0.05110106,0.467753,0.416652,0.1917022,0.9775043,0.6297389,0.4905889,-0.051768,-0.4831289,4911,3048,3571,2027,0,0,,
1098,6,9/15/2014 7:24:41 PM,Dark,5463.666,20.85163,20.44799,0.4036416,0.2529036,5226.716,0.04803625,0.4377054,0.3896691,0.241203,0.9566319,0.6002303,0.4918287,0.08055115,-0.4025777,3658,2287,2244,1247,0,0,,
1098,7,9/15/2014 7:50:41 PM,Dark,5538.756,20.85163,20.44233,0.4093004,0.3053496,5443.388,0.04528417,0.4489889,0.4037047,0.2920671,0.9827816,0.6124054,0.4944022,0,-0.4025777,4464,2825,2408,1378,0,0,,
1098,8,9/15/2014 8:15:41 PM,Dark,5474.662,20.85163,20.44888,0.4027505,0.3558268,5331.298,0.04353285,0.437893,0.3943602,0.3414494,0.9738133,0.6039878,0.4956972,0.1657105,-0.2368673,4235,2599,2236,1229,0,0,,
1098,9,9/15/2014 8:41:41 PM,Dark,5603.286,20.85163,20.43855,0.4130824,0.4086336,5448.106,0.04290738,0.4468873,0.4039799,0.392833,0.9723057,0.6179493,0.4944957,0.02479047,-0.2120768,5567,3881,3144,1856,0,0,,
1098,10,9/15/2014 9:06:41 PM,Dark,5760.738,20.85163,20.42282,0.4288032,0.4607212,5688.021,0.04196917,0.4664771,0.4245079,0.4438772,0.9873772,0.6376669,0.4913027,0.1977946,-0.0142822,5684,3833,2402,1268,0,0,,
1098,11,9/15/2014 9:32:41 PM,Dark,4895.738,20.85163,20.48618,0.3654512,0.5115038,4871.817,0.04221936,0.4062566,0.3640372,0.4942,0.9951141,0.542945,0.4907016,-0.1568247,-0.1711069,3964,2584,1866,979,0,0,,
1098,12,9/15/2014 9:57:41 PM,Dark,5641.239,20.85163,20.42591,0.4257172,0.5598097,5711.264,0.0413437,0.4712307,0.429887,0.5427186,1.012413,0.6282673,0.4871325,-0.02746581,-0.1985727,7092,5259,3219,1854,0,0,,
1098,13,9/15/2014 10:23:41 PM,Dark,4679.472,20.85163,20.49854,0.3530923,0.6089904,4703.391,0.04078078,0.3952984,0.3545176,0.5923464,1.005111,0.5202288,0.4864563,0.03330991,-0.1652628,2757,1575,1325,735,0,0,,
1098,14,9/15/2014 10:48:41 PM,Dark,5663.119,20.85163,20.42429,0.4273404,0.6564089,5640.827,0.04078078,0.4667898,0.426009,0.6397717,0.9960638,0.6281945,0.4855077,0.5019531,0.3366902,6014,4303,2628,1563,0,0,,
1098,15,9/15/2014 11:14:41 PM,Dark,5804.826,20.85163,20.422,0.4296223,0.7110749,5824.751,0.04138122,0.4721689,0.4307877,0.6944271,1.003433,0.6450731,0.4957753,0.2814433,0.6181335,4474,2954,2052,1125,0,0,,
1098,16,9/15/2014 11:39:41 PM,Dark,5369.795,20.85163,20.45175,0.3998758,0.7622854,5378.089,0.04078078,0.4411455,0.4003647,0.7457666,1.001545,0.5964546,0.4925421,-0.01063031,0.6075032,5613,3780,2702,1584,0,0,,
1098,17,9/16/2014 12:05:41 AM,Dark,4962.769,20.85163,20.48142,0.3702114,0.811531,4971.344,0.0413437,0.412061,0.3707173,0.7950928,1.001728,0.5512685,0.4917021,-0.05267847,0.5548248,5413,3398,2306,1290,0,0,,
1098,18,9/16/2014 12:30:41 AM,Dark,4859.31,20.85163,20.48835,0.3632737,0.8565473,4817.713,0.0406807,0.4014906,0.3608099,0.8399569,0.9914399,0.5384212,0.4895933,0.6166685,1.171493,4695,3045,2342,1378,0,0,,
1098,19,9/16/2014 12:56:41 AM,Dark,4872.481,20.85163,20.48613,0.365501,0.9029357,4852.879,0.0413437,0.4056812,0.3643375,0.886054,0.9959769,0.5404798,0.4883911,-0.05602503,1.115468,3968,2682,2285,1310,0,0,,
1098,20,9/16/2014 1:21:41 AM,Dark,4063.963,20.85163,20.5467,0.3049292,0.9438821,4025.673,0.0414813,0.3441347,0.3026534,0.9267347,0.9905781,0.4502003,0.4877149,0.03609216,1.15156,1828,888,1158,528,0,0,,
1098,21,9/16/2014 1:47:41 AM,Dark,3952.948,20.85163,20.5548,0.2968258,0.9820943,3903.366,0.04133119,0.335203,0.2938718,0.9645279,0.987457,0.4375677,0.4870292,-0.1671295,0.9844309,3727,2096,1981,1029,0,0,,
1098,22,9/16/2014 2:12:41 AM,Dark,4860.249,20.85163,20.48638,0.3652437,1.022502,4837.039,0.04159389,0.405456,0.3638621,1.004602,0.9952245,0.5390238,0.4874331,0.1242269,1.108658,2921,1861,1546,757,0,0,,
1098,23,9/16/2014 2:38:41 AM,Dark,4096.725,20.85163,20.54993,0.3017015,1.065185,4017.65,0.04083081,0.337905,0.2970742,1.046797,0.9806979,0.4527325,0.4958862,0.0413208,1.149979,3169,1567,962,493,0,0,,
1098,24,9/16/2014 3:03:41 AM,Dark,3671.441,20.85163,20.57944,0.2721875,1.100783,3568.686,0.04090587,0.3070318,0.2661259,1.081561,0.9720123,0.4048697,0.4916972,0,1.149979,71,12,71,22,0,0,,
1098,25,9/16/2014 3:29:41 AM,Dark,5003.415,20.85163,20.48051,0.3711199,1.142153,4745.635,0.04146879,0.3972999,0.3558311,1.121211,0.9484791,0.5485623,0.4890257,0.1251934,1.275172,4268,2960,2054,1176,0,0,,
1098,26,9/16/2014 3:54:41 AM,Dark,4358.338,20.85163,20.52808,0.3235497,1.185051,4243.644,0.04109351,0.3578701,0.3167766,1.162404,0.9736839,0.4808151,0.4912043,0.1757761,1.450948,3433,1888,1157,595,0,0,,
1098,27,9/16/2014 4:20:41 AM,Dark,3764.683,20.85163,20.56958,0.2820433,1.223762,3767.54,0.04146879,0.3236818,0.282213,1.200583,1.000759,0.4180853,0.4894994,-0.1530712,1.297877,1631,784,676,313,0,0,,
1098,28,9/16/2014 4:45:41 AM,Dark,5336.211,20.85163,20.45591,0.3957172,1.265499,4962.691,0.04103097,0.4145129,0.3734819,1.240615,0.9300028,0.582377,0.4872283,0.04199719,1.339874,4389,3101,2480,1553,0,0,,
1098,29,9/16/2014 5:11:41 AM,Dark,4977.692,20.85163,20.48229,0.3693327,1.314656,4752.99,0.04065568,0.3966744,0.3560188,1.286923,0.9548582,0.5466027,0.4895238,1.178981,2.518855,4538,3002,2295,1142,0,0,,
1098,30,9/16/2014 5:36:41 AM,Dark,4432.917,20.85163,20.52468,0.3269464,1.35778,4340.904,0.04103097,0.3625862,0.3215552,1.328597,0.9792433,0.4897105,0.4949939,0.3364208,2.855276,2399,1527,1119,628,0,0,,
1098,31,9/16/2014 6:02:41 AM,Dark,3965.93,20.85163,20.55749,0.2941338,1.397807,3913.203,0.0401553,0.3311875,0.2910322,1.367935,0.9867052,0.4389239,0.4930207,0.378952,3.234228,2599,1529,887,479,0,0,,
1098,32,9/16/2014 6:27:41 AM,Dark,4726.021,20.85163,20.50686,0.3447689,1.437657,4272.369,0.04128115,0.3593337,0.3180526,1.405458,0.9040097,0.5124532,0.4925613,0.3186595,3.552887,2922,1759,1863,918,0,0,,
1098,33,9/16/2014 6:53:41 AM,Dark,3576.721,20.85163,20.58933,0.2622993,1.477216,3439.813,0.04093089,0.2952228,0.2542919,1.442207,0.9617222,0.3934269,0.4959989,-0.08242297,3.470464,556,31,409,11,0,0,,
1098,34,9/16/2014 7:18:41 AM,Light,3527.347,20.85163,20.59415,0.2574758,1.509775,3206.758,0.04065568,0.2792608,0.2386051,1.472667,0.9091133,0.3829662,0.4928055,-0.1952157,3.275249,363,29,25,4,0,0,,
1098,35,9/16/2014 7:44:41 AM,Light,4120.327,20.85163,20.55382,0.2978039,1.546238,3550.607,0.04084332,0.3051053,0.264262,1.504882,0.8617296,0.4420547,0.4926834,0.1161447,3.391393,505,266,301,176,0,0,,
1098,36,9/16/2014 8:09:41 AM,Light,5301.683,20.85163,20.47373,0.3778934,1.58944,4514.475,0.04209427,0.3741824,0.3320881,1.541862,0.8515174,0.5673305,0.4984908,-0.106878,3.284515,5149,3397,2742,1589,0,0,9/16/2014 8:26:30 AM - checked food and water,
1098,37,9/16/2014 8:35:41 AM,Light,4095.95,20.85163,20.54891,0.3027207,1.634217,3757.316,0.045722,0.3282978,0.2825758,1.581279,0.9173247,0.4456114,0.4875646,0.3865204,3.671036,1816,1100,1063,514,0,0,,
1098,38,9/16/2014 9:00:41 AM,Light,3576.987,20.85163,20.5874,0.264227,1.669377,3424.181,0.04563444,0.3008521,0.2552176,1.614189,0.9572808,0.3930255,0.4919561,0.08166003,3.752696,2539,1533,1126,691,0,0,,
1098,39,9/16/2014 9:26:41 AM,Light,3579.661,20.85163,20.59487,0.2567599,1.70349,3127.719,0.0445336,0.2749575,0.2304239,1.645415,0.8737472,0.3852146,0.4977365,0.07077026,3.823466,74,42,90,33,0,0,,
1098,40,9/16/2014 9:51:41 AM,Light,3676.023,20.85163,20.58551,0.2661211,1.736747,3153.813,0.04378304,0.2790856,0.2353026,1.674206,0.8579417,0.3940096,0.4914872,0.2290702,4.052536,11,0,4,1,0,0,,
1098,41,9/16/2014 10:17:41 AM,Light,4607.236,20.85163,20.52227,0.3293612,1.776245,3950.038,0.04338274,0.3344399,0.2910572,1.70808,0.8573552,0.4937472,0.4976519,0.118968,4.171504,1562,1105,1085,710,0,0,,
1098,42,9/16/2014 10:42:41 AM,Light,3628.173,20.85163,20.58891,0.2627157,1.813976,3067.145,0.0435954,0.2731061,0.2295107,1.740229,0.8453689,0.3876445,0.4900466,0.4088745,4.580379,2291,1381,1164,518,0,0,,
1098,43,9/16/2014 11:08:41 AM,Light,3588.231,20.85163,20.58967,0.2619538,1.848373,3199.625,0.04378304,0.2827759,0.2389929,1.770102,0.8916999,0.3878829,0.4909176,0.2562866,4.836665,51,13,59,28,0,0,,
1098,44,9/16/2014 11:33:41 AM,Light,3609.789,20.85163,20.58991,0.2617152,1.881364,3094.206,0.04415832,0.2753954,0.231237,1.798947,0.8571709,0.3868349,0.4906764,0.05834961,4.895015,26,9,75,25,0,0,,
1098,45,9/16/2014 11:59:41 AM,Light,3596.167,20.85163,20.59167,0.2599553,1.915713,2971.903,0.04543429,0.2683526,0.2229183,1.82786,0.8264084,0.3823768,0.4888795,0.2134609,5.108476,44,16,57,17,0,0,,
1098,46,9/16/2014 12:24:41 PM,Light,4494.144,20.85163,20.5255,0.3261248,1.952807,4180.145,0.04513406,0.3529664,0.3078323,1.860659,0.9301316,0.4904921,0.4979243,0.1062517,5.214727,3853,2510,2245,1342,0,0,,
1098,47,9/16/2014 12:50:41 PM,Light,3675.632,20.85163,20.58097,0.27066,1.991737,3384.893,0.04515908,0.2986004,0.2534413,1.896707,0.9209008,0.4002399,0.4897289,-0.1551666,5.059561,265,66,721,130,0,0,,
1098,48,9/16/2014 1:15:41 PM,Light,3425.725,20.85163,20.60524,0.2463883,2.024281,3040.7,0.04493391,0.2688904,0.2239565,1.926152,0.8876078,0.3699362,0.4978586,0.004430294,5.063991,9,0,70,4,0,0,,
1098,49,9/16/2014 1:41:41 PM,Light,3396.421,20.85163,20.60481,0.2468134,2.0568,2941.587,0.04448357,0.2643996,0.219916,1.954666,0.8660845,0.3647904,0.4904856,-0.09744215,4.966549,187,117,104,50,0,0,,
1098,50,9/16/2014 2:06:41 PM,Light,4402.572,20.85163,20.53227,0.319355,2.09256,3891.149,0.0434703,0.3327512,0.2892809,1.985998,0.8838355,0.4749736,0.4932356,0.1095381,5.076087,2590,1693,1560,1030,0,0,,
1098,51,9/16/2014 2:32:41 PM,Light,3770.899,20.85163,20.58405,0.2675815,2.131511,3193.919,0.04258213,0.2767088,0.2341267,2.019759,0.8469915,0.4030595,0.5002393,0.1261797,5.202267,715,211,292,57,0,0,,
1098,52,9/16/2014 2:57:41 PM,Light,3529.785,20.85163,20.59432,0.257308,2.164968,3198.179,0.04284483,0.2806493,0.2378045,2.049056,0.9060548,0.3829383,0.4931436,0.3088531,5.51112,37,2,12,3,0,0,,
1098,53,9/16/2014 3:23:41 PM,Light,3500.152,20.85163,20.60066,0.2509633,2.198478,3126.061,0.04284483,0.2721054,0.2292605,2.079201,0.8931217,0.3784965,0.4999906,0.2066345,5.717754,89,34,60,9,0,0,,
1098,54,9/16/2014 3:48:41 PM,Light,3508.296,20.85163,20.59512,0.2565052,2.2306,3197.301,0.04178153,0.2799613,0.2381798,2.108184,0.9113543,0.3811109,0.4922296,0,5.717754,229,6,75,12,0,0,,
1098,55,9/16/2014 4:14:41 PM,Light,4353.52,20.85163,20.53417,0.3174572,2.268087,3915.045,0.04128115,0.3329013,0.2916201,2.142097,0.8992827,0.4715043,0.4922784,-0.2957411,5.422013,2961,1529,1713,826,0,0,,
1098,56,9/16/2014 4:39:41 PM,Light,3603.399,20.85163,20.59505,0.2565822,2.304545,3122.552,0.04193164,0.2706543,0.2287226,2.17434,0.8665572,0.387067,0.5006105,0.02126598,5.443279,959,668,484,332,0,0,,
1098,57,9/16/2014 5:05:41 PM,Light,4330.745,20.85163,20.54098,0.3106464,2.342376,3581.052,0.04234445,0.3088581,0.2665137,2.206301,0.8268905,0.4605403,0.492721,-0.2379351,5.205344,322,131,233,67,0,0,,
1098,58,9/16/2014 5:30:41 PM,Light,3899.593,20.85163,20.57248,0.279145,2.380091,3410.261,0.04128115,0.2919704,0.2506892,2.238343,0.874517,0.4197246,0.498826,0.2930045,5.498349,1288,338,646,136,0,0,,
