"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.fasting_time","experiment.time","Treatment","Weight","Start.Age","Week"
"6320",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-08-26","fed",11484,"21600",NA,NA,"Cabosil",21.6,70,-4
"6321",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11524,"2280",NA,NA,"Cabosil",2.28,70,-4
"6322",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Lean Mass","2014-08-26","fed",11565,"18770",NA,NA,"Cabosil",18.77,70,-4
"6323",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12952,"3160",NA,NA,"Cabosil",3.16,70,-1
"6324",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Lean Mass","2014-09-15","fed",12953,"21200",NA,NA,"Cabosil",21.2,70,-1
"6325",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-09-15","fed",12954,"25100",NA,NA,"Cabosil",25.1,70,-1
"6326",70,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-09-24","fed",15152,"24900",NA,NA,"Cabosil",24.9,70,0
"6327",77,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-10-01","fed",15197,"28400",NA,NA,"Cabosil",28.4,70,1
"6328",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15253,"9050",NA,NA,"Cabosil",9.05,70,2
"6329",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Lean Mass","2014-10-08","fed",15339,"21580",NA,NA,"Cabosil",21.58,70,2
"6330",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-10-08","fed",15351,"31200",NA,NA,"Cabosil",31.2,70,2
"6331",98,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-10-22","fed",16191,"34600",NA,NA,"Cabosil",34.6,70,4
"6332",90,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-10-14","fed",16623,"32440",NA,NA,"Cabosil",32.44,70,3
"6333",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Lean Mass","2014-11-05","fed",17431,"22610",NA,NA,"Cabosil",22.61,70,6
"6334",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Body Weight","2014-11-05","fed",17432,"38600",NA,NA,"Cabosil",38.6,70,6
"6335",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1120",120,6606,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17433,"15240",NA,NA,"Cabosil",15.24,70,6
"6336",36,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-08-21","fed",11304,"20760",NA,NA,"Cabosil",20.76,70,-5
"6337",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-08-26","fed",11485,"21400",NA,NA,"Cabosil",21.4,70,-4
"6338",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11525,"2640",NA,NA,"Cabosil",2.64,70,-4
"6339",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Lean Mass","2014-08-26","fed",11566,"18280",NA,NA,"Cabosil",18.28,70,-4
"6340",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12958,"3120",NA,NA,"Cabosil",3.12,70,-1
"6341",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Lean Mass","2014-09-15","fed",12959,"20150",NA,NA,"Cabosil",20.15,70,-1
"6342",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-09-15","fed",12960,"24030",NA,NA,"Cabosil",24.03,70,-1
"6343",70,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-09-24","fed",15153,"24100",NA,NA,"Cabosil",24.1,70,0
"6344",77,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-10-01","fed",15198,"26500",NA,NA,"Cabosil",26.5,70,1
"6345",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15256,"8310",NA,NA,"Cabosil",8.31,70,2
"6346",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Lean Mass","2014-10-08","fed",15336,"21320",NA,NA,"Cabosil",21.32,70,2
"6347",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-10-08","fed",15354,"29900",NA,NA,"Cabosil",29.9,70,2
"6348",98,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-10-22","fed",16192,"34600",NA,NA,"Cabosil",34.6,70,4
"6349",90,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-10-14","fed",16624,"31740",NA,NA,"Cabosil",31.74,70,3
"6350",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Body Weight","2014-11-05","fed",17434,"39000",NA,NA,"Cabosil",39,70,6
"6351",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17435,"14880",NA,NA,"Cabosil",14.88,70,6
"6352",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1121",120,6607,"C57BL/6J","Lean Mass","2014-11-05","fed",17436,"22970",NA,NA,"Cabosil",22.97,70,6
"6353",36,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-08-21","fed",11305,"19480",NA,NA,"Cabosil",19.48,70,-5
"6354",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-08-26","fed",11486,"20500",NA,NA,"Cabosil",20.5,70,-4
"6355",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11526,"2260",NA,NA,"Cabosil",2.26,70,-4
"6356",41,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Lean Mass","2014-08-26","fed",11567,"17270",NA,NA,"Cabosil",17.27,70,-4
"6357",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12955,"2820",NA,NA,"Cabosil",2.82,70,-1
"6358",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Lean Mass","2014-09-15","fed",12956,"20020",NA,NA,"Cabosil",20.02,70,-1
"6359",61,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-09-15","fed",12957,"23460",NA,NA,"Cabosil",23.46,70,-1
"6360",70,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-09-24","fed",15154,"24000",NA,NA,"Cabosil",24,70,0
"6361",77,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-10-01","fed",15199,"25800",NA,NA,"Cabosil",25.8,70,1
"6362",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15254,"6820",NA,NA,"Cabosil",6.82,70,2
"6363",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Lean Mass","2014-10-08","fed",15338,"20840",NA,NA,"Cabosil",20.84,70,2
"6364",84,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-10-08","fed",15352,"28600",NA,NA,"Cabosil",28.6,70,2
"6365",98,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-10-22","fed",16193,"30800",NA,NA,"Cabosil",30.8,70,4
"6366",90,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-10-14","fed",16625,"29420",NA,NA,"Cabosil",29.42,70,3
"6367",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Body Weight","2014-11-05","fed",17437,"34000",NA,NA,"Cabosil",34,70,6
"6368",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17438,"11750",NA,NA,"Cabosil",11.75,70,6
"6369",112,TRUE,"C57BL/6J",150314,"",NA,"M","+/+","1122",120,6608,"C57BL/6J","Lean Mass","2014-11-05","fed",17439,"21240",NA,NA,"Cabosil",21.24,70,6
"6370",30,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-08-21","fed",11306,"16500",NA,NA,"Cabosil",16.5,64,-5
"6371",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-08-26","fed",11487,"19300",NA,NA,"Cabosil",19.3,64,-4
"6372",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11527,"2030",NA,NA,"Cabosil",2.03,64,-4
"6373",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Lean Mass","2014-08-26","fed",11568,"16780",NA,NA,"Cabosil",16.78,64,-4
"6374",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12895,"2020",NA,NA,"Cabosil",2.02,64,-1
"6375",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Lean Mass","2014-09-15","fed",12896,"19170",NA,NA,"Cabosil",19.17,64,-1
"6376",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-09-15","fed",12897,"21880",NA,NA,"Cabosil",21.88,64,-1
"6377",64,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-09-24","fed",15155,"21700",NA,NA,"Cabosil",21.7,64,0
"6378",71,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-10-01","fed",15207,"26700",NA,NA,"Cabosil",26.7,64,1
"6379",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15257,"7900",NA,NA,"Cabosil",7.9,64,2
"6380",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Lean Mass","2014-10-08","fed",15335,"21240",NA,NA,"Cabosil",21.24,64,2
"6381",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-10-08","fed",15355,"29900",NA,NA,"Cabosil",29.9,64,2
"6382",92,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-10-22","fed",16198,"33700",NA,NA,"Cabosil",33.7,64,4
"6383",84,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-10-14","fed",16626,"31360",NA,NA,"Cabosil",31.36,64,3
"6384",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Body Weight","2014-11-05","fed",17419,"35900",NA,NA,"Cabosil",35.9,64,6
"6385",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17420,"13930",NA,NA,"Cabosil",13.93,64,6
"6386",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1214",114,6609,"C57BL/6J","Lean Mass","2014-11-05","fed",17421,"21250",NA,NA,"Cabosil",21.25,64,6
"6387",30,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-08-21","fed",11307,"16510",NA,NA,"Cabosil",16.51,64,-5
"6388",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-08-26","fed",11488,"18800",NA,NA,"Cabosil",18.8,64,-4
"6389",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11528,"1680",NA,NA,"Cabosil",1.68,64,-4
"6390",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Lean Mass","2014-08-26","fed",11569,"16620",NA,NA,"Cabosil",16.62,64,-4
"6391",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12892,"2080",NA,NA,"Cabosil",2.08,64,-1
"6392",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Lean Mass","2014-09-15","fed",12893,"20370",NA,NA,"Cabosil",20.37,64,-1
"6393",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-09-15","fed",12894,"23080",NA,NA,"Cabosil",23.08,64,-1
"6394",64,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-09-24","fed",15156,"23000",NA,NA,"Cabosil",23,64,0
"6395",71,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-10-01","fed",15208,"28700",NA,NA,"Cabosil",28.7,64,1
"6396",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15259,"8830",NA,NA,"Cabosil",8.83,64,2
"6397",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Lean Mass","2014-10-08","fed",15333,"21520",NA,NA,"Cabosil",21.52,64,2
"6398",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-10-08","fed",15357,"31500",NA,NA,"Cabosil",31.5,64,2
"6399",92,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-10-22","fed",16199,"35600",NA,NA,"Cabosil",35.6,64,4
"6400",84,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-10-14","fed",16627,"34000",NA,NA,"Cabosil",34,64,3
"6401",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Body Weight","2014-11-05","fed",17422,"37200",NA,NA,"Cabosil",37.2,64,6
"6402",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17423,"14430",NA,NA,"Cabosil",14.43,64,6
"6403",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1215",114,6610,"C57BL/6J","Lean Mass","2014-11-05","fed",17424,"21760",NA,NA,"Cabosil",21.76,64,6
"6404",30,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-08-21","fed",11308,"17680",NA,NA,"Cabosil",17.68,64,-5
"6405",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-08-26","fed",11489,"18100",NA,NA,"Cabosil",18.1,64,-4
"6406",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11529,"1610",NA,NA,"Cabosil",1.61,64,-4
"6407",35,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Lean Mass","2014-08-26","fed",11570,"15880",NA,NA,"Cabosil",15.88,64,-4
"6408",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12898,"1990",NA,NA,"Cabosil",1.99,64,-1
"6409",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Lean Mass","2014-09-15","fed",12899,"18690",NA,NA,"Cabosil",18.69,64,-1
"6410",55,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-09-15","fed",12900,"21240",NA,NA,"Cabosil",21.24,64,-1
"6411",64,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-09-24","fed",15157,"20900",NA,NA,"Cabosil",20.9,64,0
"6412",71,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-10-01","fed",15209,"25500",NA,NA,"Cabosil",25.5,64,1
"6413",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15258,"7020",NA,NA,"Cabosil",7.02,64,2
"6414",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Lean Mass","2014-10-08","fed",15334,"20040",NA,NA,"Cabosil",20.04,64,2
"6415",78,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-10-08","fed",15356,"28200",NA,NA,"Cabosil",28.2,64,2
"6416",92,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-10-22","fed",16200,"31600",NA,NA,"Cabosil",31.6,64,4
"6417",84,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-10-14","fed",16629,"30030",NA,NA,"Cabosil",30.03,64,3
"6418",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Body Weight","2014-11-05","fed",17425,"33000",NA,NA,"Cabosil",33,64,6
"6419",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17426,"12070",NA,NA,"Cabosil",12.07,64,6
"6420",106,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1216",114,6611,"C57BL/6J","Lean Mass","2014-11-05","fed",17427,"20310",NA,NA,"Cabosil",20.31,64,6
"6421",30,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-08-21","fed",11309,"16160",NA,NA,"Cabosil",16.16,64,-5
"6422",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-08-26","fed",11490,"18800",NA,NA,"Cabosil",18.8,64,-4
"6423",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11530,"1810",NA,NA,"Cabosil",1.81,64,-4
"6424",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Lean Mass","2014-08-26","fed",11571,"16530",NA,NA,"Cabosil",16.53,64,-4
"6425",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12907,"2350",NA,NA,"Cabosil",2.35,64,-1
"6426",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Lean Mass","2014-09-15","fed",12908,"18690",NA,NA,"Cabosil",18.69,64,-1
"6427",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-09-15","fed",12909,"21640",NA,NA,"Cabosil",21.64,64,-1
"6428",64,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-09-24","fed",15158,"20700",NA,NA,"Cabosil",20.7,64,0
"6429",71,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-10-01","fed",15213,"24000",NA,NA,"Cabosil",24,64,1
"6430",78,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15251,"6090",NA,NA,"Cabosil",6.09,64,2
"6431",78,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Lean Mass","2014-10-08","fed",15341,"20240",NA,NA,"Cabosil",20.24,64,2
"6432",78,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-10-08","fed",15349,"27000",NA,NA,"Cabosil",27,64,2
"6433",92,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-10-22","fed",16194,"30700",NA,NA,"Cabosil",30.7,64,4
"6434",84,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-10-14","fed",16631,"28950",NA,NA,"Cabosil",28.95,64,3
"6435",106,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Body Weight","2014-11-05","fed",17548,"36600",NA,NA,"Cabosil",36.6,64,6
"6436",106,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17549,"12900",NA,NA,"Cabosil",12.9,64,6
"6437",106,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1217",114,6612,"C57BL/6J","Lean Mass","2014-11-05","fed",17550,"22330",NA,NA,"Cabosil",22.33,64,6
"6438",30,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-08-21","fed",11310,"16350",NA,NA,"Cabosil",16.35,64,-5
"6439",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-08-26","fed",11491,"19100",NA,NA,"Cabosil",19.1,64,-4
"6440",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11531,"1950",NA,NA,"Cabosil",1.95,64,-4
"6441",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Lean Mass","2014-08-26","fed",11572,"16090",NA,NA,"Cabosil",16.09,64,-4
"6442",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12904,"2300",NA,NA,"Cabosil",2.3,64,-1
"6443",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Lean Mass","2014-09-15","fed",12905,"19040",NA,NA,"Cabosil",19.04,64,-1
"6444",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-09-15","fed",12906,"22060",NA,NA,"Cabosil",22.06,64,-1
"6445",64,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-09-24","fed",15159,"22300",NA,NA,"Cabosil",22.3,64,0
"6446",71,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-10-01","fed",15214,"24600",NA,NA,"Cabosil",24.6,64,1
"6447",78,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15249,"5650",NA,NA,"Cabosil",5.65,64,2
"6448",78,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Lean Mass","2014-10-08","fed",15343,"19830",NA,NA,"Cabosil",19.83,64,2
"6449",78,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-10-08","fed",15347,"26600",NA,NA,"Cabosil",26.6,64,2
"6450",92,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-10-22","fed",16195,"28100",NA,NA,"Cabosil",28.1,64,4
"6451",84,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-10-14","fed",16633,"28340",NA,NA,"Cabosil",28.34,64,3
"6452",106,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Body Weight","2014-11-05","fed",17551,"31700",NA,NA,"Cabosil",31.7,64,6
"6453",106,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17552,"10180",NA,NA,"Cabosil",10.18,64,6
"6454",106,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1218",114,6613,"C57BL/6J","Lean Mass","2014-11-05","fed",17553,"21050",NA,NA,"Cabosil",21.05,64,6
"6455",30,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Body Weight","2014-08-21","fed",11311,"14890",NA,NA,"Cabosil",14.89,64,-5
"6456",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Body Weight","2014-08-26","fed",11492,"16700",NA,NA,"Cabosil",16.7,64,-4
"6457",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11532,"1720",NA,NA,"Cabosil",1.72,64,-4
"6458",35,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Lean Mass","2014-08-26","fed",11573,"14870",NA,NA,"Cabosil",14.87,64,-4
"6459",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12901,"1900",NA,NA,"Cabosil",1.9,64,-1
"6460",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Lean Mass","2014-09-15","fed",12902,"17740",NA,NA,"Cabosil",17.74,64,-1
"6461",55,TRUE,"C57BL/6J",150313,"",NA,"M","+/+","1219",114,6614,"C57BL/6J","Body Weight","2014-09-15","fed",12903,"20030",NA,NA,"Cabosil",20.03,64,-1
