Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
1100,113,9/20/2014 11:41:06 PM,Dark,4955.486,20.86589,20.44775,0.418147,3.329387,4586.436,0.04104234,0.4341685,0.3931262,2.820531,0.925527,0.6293617,0.4983736,0.002716064,4.120468,2788,1965,2311,1414,0,0,
1100,114,9/20/2014 11:58:06 PM,Dark,4894.453,20.86589,20.45071,0.4151845,3.36515,4559.263,0.04091834,0.4332881,0.3923697,2.853738,0.9315163,0.6225361,0.4963746,-0.2493742,3.871094,2933,2002,2084,1277,0,0,
1100,115,9/21/2014 12:15:06 AM,Dark,4754.976,20.86589,20.47108,0.3948189,3.400184,4250.672,0.04073235,0.4016818,0.3609494,2.88572,0.8939419,0.599154,0.5030713,0.153692,4.024786,1371,581,1001,351,0,0,
1100,116,9/21/2014 12:32:06 AM,Dark,4496.583,20.86589,20.48797,0.3779244,3.433771,4115.462,0.04048436,0.3926178,0.3521334,2.916095,0.915242,0.5696195,0.499258,-0.1488445,3.875942,2653,1554,1727,892,0,0,
1100,117,9/21/2014 12:49:06 AM,Dark,4384.845,20.86589,20.49735,0.3685481,3.466017,3936.735,0.04042236,0.3785319,0.3381096,2.945328,0.8978049,0.5530503,0.4973889,0,3.875942,1470,506,1154,404,0,0,
1100,118,9/21/2014 1:06:06 AM,Dark,3170.889,20.86589,20.59816,0.2677384,3.493429,2931,0.03986438,0.2913263,0.2514619,2.970246,0.9243463,0.4025943,0.4979149,0,3.875942,57,3,89,6,0,0,
1100,119,9/21/2014 1:23:06 AM,Dark,3086.475,20.86589,20.61075,0.2551472,3.516148,2831.65,0.03992638,0.2781208,0.2381944,2.991168,0.9174383,0.3912034,0.5078332,-0.007400274,3.868541,12,1,61,8,0,0,
1100,120,9/21/2014 1:40:06 AM,Dark,3880.988,20.86589,20.53682,0.3290779,3.541461,3716.132,0.03980239,0.3577255,0.3179231,3.014958,0.9575222,0.4968182,0.4993144,0,3.868541,1084,544,412,113,0,0,
1100,121,9/21/2014 1:57:06 AM,Dark,3175.255,20.86589,20.60034,0.2655545,3.567069,2907.049,0.03992638,0.2874204,0.247494,3.038992,0.9155324,0.402265,0.5017657,0.2750549,4.143596,434,27,44,2,0,0,
1100,122,9/21/2014 2:14:06 AM,Dark,3252.5,20.86589,20.59553,0.2703651,3.590409,2929.949,0.04079434,0.2895035,0.2487092,3.060187,0.9008297,0.410541,0.5032515,0,4.143596,108,13,52,16,0,0,
1100,123,9/21/2014 2:31:06 AM,Dark,3552.374,20.86589,20.5648,0.3010921,3.615122,3520.526,0.04060835,0.3395603,0.2989519,3.083618,0.9910349,0.4585103,0.5030431,0,4.143596,676,239,621,164,0,0,
1100,124,9/21/2014 2:48:06 AM,Dark,4308.137,20.86589,20.50009,0.3658057,3.643676,4072.924,0.04057116,0.3903982,0.3498271,3.111199,0.9454024,0.5498503,0.497348,-0.1189218,4.024674,2418,1627,1772,952,0,0,
1100,125,9/21/2014 3:05:06 AM,Dark,4392.973,20.86589,20.49319,0.3726996,3.675271,4176.69,0.04029837,0.3983339,0.3580355,3.141155,0.9507661,0.5614219,0.4983248,-0.06229639,3.962378,3058,1985,2557,1482,0,0,
1100,126,9/21/2014 3:22:06 AM,Dark,3865.447,20.86589,20.54416,0.3217314,3.705247,3542.129,0.04029837,0.3403663,0.3000679,3.16917,0.9163569,0.4898041,0.5042641,0,3.962378,709,60,721,149,0,0,
1100,127,9/21/2014 3:39:06 AM,Dark,3118.349,20.86589,20.60769,0.2582029,3.730591,2734.155,0.04047196,0.272851,0.232379,3.191944,0.8767958,0.3912414,0.5026299,0,3.962378,43,5,36,4,0,0,
1100,128,9/21/2014 3:56:06 AM,Dark,3017.597,20.86589,20.6174,0.2484946,3.752869,2478.634,0.04027357,0.252305,0.2120314,3.210867,0.8213934,0.3733217,0.4993989,0,3.962378,42,5,11,4,0,0,
1100,129,9/21/2014 4:13:06 AM,Dark,2857.791,20.86589,20.63012,0.2357765,3.774199,2409.155,0.03987678,0.2453861,0.2055093,3.228613,0.8430131,0.3555022,0.5007983,-0.2335968,3.728781,32,5,56,21,0,0,
1100,130,9/21/2014 4:30:06 AM,Dark,2926.379,20.86589,20.62869,0.2372067,3.795202,2384.512,0.04047196,0.2415422,0.2010703,3.246018,0.8148336,0.3614305,0.5066276,0,3.728781,119,8,90,35,0,0,
1100,131,9/21/2014 4:47:06 AM,Dark,2855.662,20.86589,20.63032,0.2355713,3.816195,2309.505,0.04079434,0.2392483,0.198454,3.26306,0.8087459,0.3521475,0.4971624,0,3.728781,155,4,2,1,0,0,
1100,132,9/21/2014 5:04:06 AM,Dark,4072.308,20.86589,20.52755,0.3383448,3.841371,3405.86,0.04005037,0.3330505,0.2930002,3.283831,0.8363464,0.5057279,0.4965812,0.04057837,3.76936,1215,296,1000,226,0,0,
1100,133,9/21/2014 5:21:06 AM,Dark,4632.475,20.86589,20.48182,0.3840733,3.872988,3964.365,0.04071995,0.3796231,0.3389031,3.310602,0.8557769,0.5781356,0.4997182,-0.1068065,3.662553,2503,1632,1422,772,0,0,
1100,134,9/21/2014 5:38:06 AM,Dark,4618.346,20.86589,20.48501,0.3808794,3.906576,3934.447,0.04091834,0.3757668,0.3348485,3.339281,0.8519168,0.5758094,0.5019536,0.2290242,3.891577,3093,2084,1615,958,0,0,
1100,135,9/21/2014 5:55:06 AM,Dark,4393.751,20.86589,20.49754,0.3683504,3.939294,3817.21,0.04027357,0.3693191,0.3290455,3.367425,0.8687814,0.550147,0.49558,0.4081216,4.299699,1910,1209,1081,585,0,0,
1100,136,9/21/2014 6:12:06 AM,Dark,4364.523,20.86589,20.50184,0.3640571,3.971094,3772.712,0.04029837,0.3641733,0.3238749,3.394982,0.8644041,0.545884,0.4976237,0.2051134,4.504812,3328,2292,2203,1181,0,0,
1100,137,9/21/2014 6:29:06 AM,Dark,3736.625,20.86589,20.55978,0.3061166,4.000498,3091.21,0.04085634,0.3035893,0.262733,3.419893,0.8272733,0.46297,0.5026299,-0.07824707,4.426565,972,270,857,234,0,0,
1100,138,9/21/2014 6:46:06 AM,Dark,3285.75,20.86589,20.5993,0.2665955,4.025988,2550.696,0.04104234,0.2581576,0.2171153,3.440368,0.7762905,0.4018167,0.5018999,-0.1052656,4.3213,90,9,91,9,0,0,
1100,139,9/21/2014 7:03:06 AM,Light,3183.554,20.86589,20.61046,0.2554382,4.049475,2292.102,0.04104234,0.2363965,0.1953541,3.457947,0.7199822,0.3836588,0.5012773,0.2614946,4.582794,441,0,7,0,0,0,
1100,140,9/21/2014 7:20:06 AM,Light,3559.586,20.86589,20.5816,0.2842909,4.073966,2513.813,0.04116633,0.2550825,0.2139162,3.475401,0.7062094,0.4274274,0.5020663,0.2591505,4.841945,273,1,26,0,0,0,
1100,141,9/21/2014 7:37:06 AM,Light,3094.843,20.86589,20.61838,0.2475145,4.098119,2264.59,0.04110433,0.2329866,0.1918822,3.492747,0.7317303,0.374116,0.5042171,0.3180289,5.159974,244,4,36,0,0,0,
1100,142,9/21/2014 7:54:06 AM,Light,2823.394,20.86589,20.63646,0.2294336,4.119603,2194.556,0.04091834,0.2279648,0.1870465,3.508936,0.7772761,0.3453627,0.5012398,-0.130631,5.029343,15,0,8,0,0,0,
1100,143,9/21/2014 8:11:06 AM,Light,2844.861,20.86589,20.63703,0.228864,4.140184,2180.905,0.04062075,0.2250757,0.184455,3.524823,0.766612,0.3470307,0.5051233,-0.1116285,4.917714,3,0,0,0,0,0,
1100,144,9/21/2014 8:28:06 AM,Light,4694.871,20.86589,20.48512,0.3807737,4.167594,3736.468,0.04098034,0.3575395,0.3165592,3.546336,0.7958617,0.5770405,0.504254,-0.2955174,4.622197,1349,625,751,233,0,0,
1100,145,9/21/2014 8:45:06 AM,Light,4657.665,20.86589,20.48663,0.3792664,4.201551,3805.968,0.04067035,0.3629085,0.3222382,3.573723,0.8171408,0.575597,0.5045741,0.273046,4.895243,2639,1734,1755,1069,0,0,
1100,146,9/21/2014 9:02:06 AM,Light,4272.63,20.86589,20.51791,0.3479884,4.23397,3456.564,0.04110433,0.3343401,0.2932358,3.600087,0.8090015,0.5269161,0.5035785,0.1752987,5.070541,4023,2583,2082,1059,0,0,
1100,147,9/21/2014 9:19:06 AM,Light,3371.838,20.86589,20.59427,0.2716213,4.26171,2667.91,0.04126552,0.2659941,0.2247286,3.62231,0.7912332,0.4139354,0.5071746,0.2594352,5.329977,190,83,178,64,0,0,
1100,148,9/21/2014 9:36:06 AM,Light,3090.13,20.86589,20.6195,0.246389,4.285168,2357.178,0.04160031,0.2393599,0.1977596,3.64055,0.7628087,0.3765787,0.5092233,-0.01637793,5.313599,30,1,0,0,0,0,
1100,149,9/21/2014 9:53:06 AM,Light,3031.963,20.86589,20.62441,0.2414838,4.307395,2258.346,0.04121593,0.2312258,0.1900099,3.657307,0.7448462,0.3677706,0.5077769,0.218358,5.531957,0,0,0,0,0,0,
1100,150,9/21/2014 10:10:06 AM,Light,3125.57,20.86589,20.61972,0.2461776,4.329755,2295.715,0.04073235,0.2321806,0.1914483,3.673843,0.7344948,0.3781032,0.5123039,0.1446743,5.676631,36,4,0,0,0,0,
1100,151,9/21/2014 10:27:06 AM,Light,3030.335,20.86589,20.62519,0.240709,4.352105,2315.79,0.04054636,0.2340405,0.1934942,3.690588,0.7642026,0.3694252,0.5113084,-0.2046361,5.471995,70,4,0,0,0,0,
1100,152,9/21/2014 10:44:06 AM,Light,3182.454,20.86589,20.61276,0.2531311,4.374666,2447.506,0.04076954,0.2453241,0.2045546,3.707885,0.7690625,0.3884583,0.5111697,0.264689,5.736684,46,2,0,0,0,0,
1100,153,9/21/2014 11:01:06 AM,Light,3103.986,20.86589,20.61971,0.2461838,4.39749,2356.932,0.04048436,0.2373264,0.1968421,3.725328,0.7593246,0.3779258,0.5115432,-0.1171923,5.619492,82,3,0,0,0,0,
1100,154,9/21/2014 11:18:06 AM,Light,3325.909,20.86589,20.60119,0.2647063,4.420841,2504.553,0.04058769,0.2507799,0.2101922,3.742982,0.7530432,0.4042864,0.5090598,0.162796,5.782288,29,0,0,0,0,0,
1100,155,9/21/2014 11:35:06 AM,Light,4034.844,20.86589,20.53786,0.3280357,4.447579,3274.68,0.04057115,0.3177248,0.2771536,3.76398,0.8116003,0.4979226,0.5047619,0.1711779,5.953465,618,44,18,1,0,0,
1100,156,9/21/2014 11:52:06 AM,Light,4440.403,20.86589,20.50559,0.3603061,4.47836,3599.226,0.04011237,0.3442101,0.3040977,3.788944,0.8105628,0.5478254,0.5056313,0.5302181,6.483684,1847,982,1177,489,0,0,
1100,157,9/21/2014 12:09:06 PM,Light,3111.305,20.86589,20.61119,0.2547044,4.505756,2509.024,0.0394304,0.2534954,0.214065,3.811103,0.8064218,0.3834439,0.5007232,-0.2511396,6.232544,225,0,217,17,0,0,
1100,158,9/21/2014 12:26:06 PM,Light,3191.076,20.86589,20.60748,0.2584156,4.528641,2450.4,0.03903361,0.2475932,0.2085596,3.829109,0.7678915,0.3893926,0.5019442,-0.1336012,6.098943,98,0,29,4,0,0,
1100,159,9/21/2014 12:43:06 PM,Light,3047.059,20.86589,20.61894,0.2469549,4.551288,2360.177,0.03868643,0.2394343,0.2007479,3.846575,0.7745755,0.372462,0.502273,0.2356262,6.334569,164,0,393,31,0,0,
1100,160,9/21/2014 1:00:06 PM,Light,3047.004,20.86589,20.62051,0.2453816,4.573415,2308.696,0.03843844,0.2342885,0.1958501,3.863526,0.7576938,0.3708311,0.5036093,-0.3825073,5.952062,36,0,81,11,0,0,
1100,161,9/21/2014 1:17:06 PM,Light,2807.54,20.86589,20.63942,0.226476,4.594668,2133.739,0.03825245,0.2194711,0.1812187,3.879653,0.7600028,0.3418922,0.5030232,0.1186829,6.070745,16,0,27,10,0,0,
1100,162,9/21/2014 1:34:06 PM,Light,3937.016,20.86589,20.54629,0.3196009,4.619177,2991.534,0.03824005,0.2939301,0.2556901,3.898278,0.7598481,0.4794165,0.4998388,0.1547556,6.2255,389,34,346,29,0,0,
1100,163,9/21/2014 1:51:06 PM,Light,4169.046,20.86589,20.52642,0.3394741,4.648613,3383.531,0.03800446,0.3248173,0.2868128,3.921432,0.811584,0.5144818,0.5039729,-0.0378623,6.187638,683,79,630,47,0,0,
1100,164,9/21/2014 2:08:06 PM,Light,2934.588,20.86589,20.62536,0.2405299,4.674384,2399.147,0.03789286,0.2423358,0.204443,3.942411,0.8175414,0.3626953,0.5013243,0.03278112,6.220419,37,2,26,2,0,0,
1100,165,9/21/2014 2:25:06 PM,Light,3253.097,20.86589,20.60282,0.2630783,4.696856,2561.761,0.03806645,0.2548717,0.2168053,3.960427,0.7874838,0.3989734,0.5047901,0.1206665,6.341085,15,2,27,1,0,0,
1100,166,9/21/2014 2:42:06 PM,Light,3536.004,20.86589,20.57868,0.2872111,4.721512,2858.228,0.03825245,0.2801047,0.2418523,3.980111,0.8083214,0.4359969,0.5048746,0.2986708,6.639756,286,37,38,11,0,0,
1100,167,9/21/2014 2:59:06 PM,Light,3242.851,20.86589,20.60434,0.261556,4.74612,2547.692,0.03781847,0.2529498,0.2151313,3.999734,0.7856336,0.3975272,0.5059243,0.05885839,6.698615,295,16,125,20,0,0,
1100,168,9/21/2014 3:16:06 PM,Light,3016.379,20.86589,20.6229,0.2429937,4.768843,2360.76,0.03764487,0.23688,0.1992352,4.017553,0.7826471,0.3694806,0.5062076,0.04580164,6.744416,9,1,36,2,0,0,
1100,169,9/21/2014 3:33:06 PM,Light,3292.034,20.86589,20.60463,0.2612612,4.791753,2381.077,0.03789286,0.2384672,0.2005743,4.03477,0.7232844,0.3970753,0.5071757,0.3874617,7.131878,21,0,5,1,0,0,
1100,170,9/21/2014 3:50:06 PM,Light,4892.161,20.86589,20.47224,0.3936548,4.821498,3798.282,0.03759528,0.3582215,0.3206263,4.057232,0.7764018,0.5982831,0.5060956,0.5471449,7.679023,1113,434,455,215,0,0,
1100,171,9/21/2014 4:07:06 PM,Light,4705.36,20.86589,20.48236,0.3835385,4.856342,4115.429,0.03804165,0.3825245,0.3444829,4.085972,0.8746257,0.5900322,0.5103503,-0.1420593,7.536963,3018,1988,2085,1189,0,0,
1100,172,9/21/2014 4:24:06 PM,Light,3728.556,20.86589,20.56047,0.3054227,4.886948,3305.024,0.03819045,0.3155053,0.2773148,4.112901,0.8864084,0.4689324,0.5091199,0.2219391,7.758903,634,39,460,72,0,0,
1100,173,9/21/2014 4:41:06 PM,Light,3375.746,20.86589,20.59304,0.2728525,4.912737,2816.773,0.03843844,0.2742769,0.2358385,4.13512,0.834415,0.4190181,0.510232,0.1172571,7.87616,77,6,19,4,0,0,
1100,174,9/21/2014 4:58:06 PM,Light,3591.616,20.86589,20.57865,0.2872422,4.938038,2789.746,0.03837644,0.272417,0.2340405,4.155477,0.7767385,0.4392721,0.5092357,0.11028,7.98644,28,3,56,0,0,0,
1100,175,9/21/2014 5:15:06 PM,Light,5222.82,20.86589,20.44762,0.4182776,4.970072,4094.302,0.03848804,0.3819046,0.3434165,4.180495,0.7839254,0.6399616,0.5093333,0.8158922,8.802332,1247,675,835,310,0,0,
1100,176,9/21/2014 5:32:06 PM,Light,5041.674,20.86589,20.455,0.4108925,5.007339,4132.067,0.03913281,0.3890963,0.3499635,4.210365,0.8195823,0.6234418,0.504405,0.3622684,9.1646,1706,1001,1143,620,0,0,
1100,177,9/21/2014 5:49:06 PM,Light,4263.119,20.86589,20.51608,0.3498092,5.04111,3628.789,0.03887242,0.346194,0.3073216,4.238535,0.8512053,0.5314243,0.5044238,0.135622,9.300222,1252,517,832,252,0,0,
1100,178,9/21/2014 6:06:06 PM,Light,4358.939,20.86589,20.50636,0.3595375,5.072417,3747.727,0.03926507,0.3577256,0.3184605,4.265321,0.8597797,0.5445491,0.5027332,0.0931139,9.393336,611,255,367,162,0,0,
1100,179,9/21/2014 6:23:06 PM,Light,5742.857,20.86589,20.39573,0.47016,5.10912,4570.692,0.03992638,0.4308082,0.3908818,4.295539,0.7958916,0.7058526,0.4995492,0.2325335,9.62587,2121,1163,1052,482,0,0,
1100,180,9/21/2014 6:40:06 PM,Light,6450.774,20.86589,20.34674,0.5191507,5.153407,4966.691,0.04022397,0.4601454,0.4199215,4.330176,0.7699372,0.7875757,0.5052992,0.1351767,9.761046,2199,1401,1234,681,0,0,
1100,181,9/21/2014 6:57:06 PM,Light,5609.328,20.86589,20.39933,0.4665682,5.197182,4623.088,0.04037276,0.4395871,0.3992143,4.364989,0.8241785,0.6944507,0.4947215,0.1392279,9.900274,2984,2031,1561,924,0,0,
1100,182,9/21/2014 7:14:06 PM,Dark,6111.906,20.86589,20.36513,0.5007626,5.239749,4792.503,0.04036036,0.4515898,0.4112294,4.399179,0.7841259,0.7489415,0.4978791,0.03843212,9.938706,3264,2134,1587,892,0,0,
1100,183,9/21/2014 7:31:06 PM,Dark,7053.996,20.86589,20.3014,0.564495,5.287571,5167.21,0.04060835,0.4786207,0.4380123,4.435349,0.7325224,0.8528894,0.5040011,-0.1096392,9.829067,2729,1870,1814,990,0,0,
1100,184,9/21/2014 7:48:06 PM,Dark,6356.663,20.86589,20.35217,0.5137244,5.336251,4894.244,0.04076955,0.4563016,0.415532,4.471877,0.7699392,0.776086,0.5031893,0.6163731,10.44544,2275,1208,1574,760,0,0,
1100,185,9/21/2014 8:05:06 PM,Dark,6005.35,20.86589,20.37319,0.4927021,5.381131,4689.607,0.04047196,0.4437037,0.4032317,4.506671,0.7809049,0.7352736,0.4968536,0.1422176,10.58766,2010,1075,1387,726,0,0,
1100,186,9/21/2014 8:22:06 PM,Dark,6453.667,20.86589,20.33928,0.5266105,5.426376,4925.687,0.04052156,0.4633941,0.4228725,4.541587,0.7632384,0.7865638,0.4976331,0.297328,10.88499,2737,1836,1812,1080,0,0,
1100,187,9/21/2014 8:39:06 PM,Dark,5960.359,20.86589,20.38307,0.4828234,5.471442,4796.543,0.04036036,0.445452,0.4050917,4.576886,0.8047405,0.7342511,0.505842,0.1696672,11.05465,1772,716,1025,496,0,0,
1100,188,9/21/2014 8:56:06 PM,Dark,6070.827,20.86589,20.3624,0.5034937,5.515128,4972.576,0.04076955,0.4693955,0.4286259,4.61236,0.8190937,0.7506108,0.4956093,0.09922409,11.15388,2884,1990,2174,1365,0,0,
1100,189,9/21/2014 9:13:06 PM,Dark,5615.791,20.86589,20.40464,0.4612526,5.557553,4573.768,0.04037276,0.431205,0.3908322,4.647015,0.8144476,0.6935254,0.4999436,-0.2538614,10.90002,1810,922,1345,766,0,0,
1100,190,9/21/2014 9:30:06 PM,Dark,4010.834,20.86589,20.54013,0.3257622,5.592477,3281.59,0.04017437,0.3172412,0.2770668,4.675514,0.8181815,0.4957931,0.5059829,0,10.90002,792,152,107,8,0,0,
1100,191,9/21/2014 9:47:06 PM,Dark,4062.249,20.86589,20.53446,0.3314297,5.621791,3278.809,0.03948,0.3182331,0.2787531,4.699334,0.8071414,0.5007325,0.5024983,-0.03271484,10.8673,368,152,227,123,0,0,
1100,192,9/21/2014 10:04:06 PM,Dark,5304.362,20.86589,20.42446,0.4414329,5.655822,4635.63,0.03893442,0.4351604,0.396226,4.728095,0.8739278,0.6650277,0.49979,0.3848219,11.25212,2092,1378,1183,644,0,0,
1100,193,9/21/2014 10:21:06 PM,Dark,5959.84,20.86589,20.3782,0.4876913,5.696733,4863.431,0.03918241,0.4530777,0.4138953,4.762589,0.8160338,0.7363124,0.5019818,0.2171173,11.46924,2864,1715,1457,769,0,0,
1100,194,9/21/2014 10:38:06 PM,Dark,5696.32,20.86589,20.39436,0.471533,5.739051,5075.514,0.03980239,0.4697426,0.4299402,4.79868,0.8910163,0.7172425,0.5043017,0.3556776,11.82492,1815,1053,612,270,0,0,
1100,195,9/21/2014 10:55:06 PM,Dark,5730.192,20.86589,20.39011,0.4757853,5.78054,4888.417,0.04002557,0.4587815,0.4187559,4.834855,0.8530982,0.7146467,0.4986945,0.3011827,12.1261,3170,2066,1629,812,0,0,
1100,196,9/21/2014 11:12:06 PM,Dark,5373.944,20.86589,20.41649,0.4494013,5.820853,4761.342,0.04007518,0.4479691,0.4078939,4.86989,0.886005,0.6758008,0.4986569,0.08351707,12.20962,2458,1408,1825,969,0,0,
1100,197,9/21/2014 11:29:06 PM,Dark,3621.307,20.86589,20.56785,0.2980475,5.853482,3018.769,0.03997598,0.2973896,0.2574136,4.898108,0.8336129,0.4494069,0.5009915,0,12.20962,104,13,215,42,0,0,
1100,198,9/21/2014 11:46:06 PM,Dark,3195.206,20.86589,20.60271,0.2631803,5.878225,2883.817,0.04023637,0.2827086,0.2424722,4.919537,0.9025447,0.4034822,0.508068,0.1708422,12.38046,327,11,186,14,0,0,
1100,199,9/22/2014 12:03:06 AM,Dark,3161.336,20.86589,20.60058,0.2653095,5.901305,2849.964,0.03998838,0.2841965,0.2442082,4.940355,0.9015061,0.3991014,0.4985348,0,12.38046,183,7,45,9,0,0,
1100,200,9/22/2014 12:20:06 AM,Dark,3048.23,20.86589,20.61002,0.2558735,5.923849,2804.762,0.03992638,0.2793607,0.2394344,4.960887,0.9201282,0.3866148,0.5004054,0,12.38046,56,15,54,13,0,0,
1100,201,9/22/2014 12:37:06 AM,Dark,4678.631,20.86589,20.47133,0.3945652,5.951933,4572.061,0.03924441,0.4266668,0.3874224,4.987703,0.9772218,0.6018375,0.5041139,0.2968245,12.67728,1415,797,830,302,0,0,
1100,202,9/22/2014 12:54:06 AM,Dark,5227.13,20.86589,20.4311,0.4347953,5.98791,4955.967,0.0394924,0.456252,0.4167596,5.022305,0.9481241,0.667591,0.5079834,0.3752394,13.05252,2664,1838,1386,825,0,0,
1100,203,9/22/2014 1:11:06 AM,Dark,5032.49,20.86589,20.4367,0.4291899,6.025159,4875.717,0.03992638,0.4584715,0.4185451,5.058002,0.9688479,0.6460255,0.4976215,0.1214552,13.17398,2630,1692,1424,829,0,0,
1100,204,9/22/2014 1:28:06 AM,Dark,4806.17,20.86589,20.45749,0.4084088,6.060878,4548.512,0.03974039,0.4306346,0.3908942,5.092215,0.9463901,0.6135644,0.4970696,0.003499031,13.17748,5089,3488,3514,2208,0,0,
1100,205,9/22/2014 1:45:06 AM,Dark,4494.858,20.86589,20.49346,0.3724322,6.094644,4200.916,0.03948,0.3923821,0.3529021,5.123977,0.9346049,0.572149,0.5085095,-0.04964161,13.12784,1797,923,1266,595,0,0,
1100,206,9/22/2014 2:02:06 AM,Dark,3229.779,20.86589,20.59494,0.2709559,6.122668,2990.194,0.03936841,0.2941781,0.2548097,5.150066,0.9258198,0.4102216,0.5012962,0,13.12784,510,76,153,4,0,0,
1100,207,9/22/2014 2:19:06 AM,Dark,3153.108,20.86589,20.59969,0.2662087,6.145843,3038.608,0.03933121,0.297836,0.2585048,5.171957,0.9636864,0.4042536,0.5021226,0,13.12784,148,23,34,7,0,0,
1100,208,9/22/2014 2:36:06 AM,Dark,2908.9,20.86589,20.61945,0.2464475,6.167849,2875.58,0.03980239,0.2840105,0.2442081,5.193428,0.9885454,0.3752275,0.5029961,0,13.12784,107,9,150,2,0,0,
1100,209,9/22/2014 2:53:06 AM,Dark,2997.065,20.86589,20.61519,0.2507084,6.189295,2835.627,0.0393808,0.2792863,0.2399055,5.214165,0.9461345,0.3825866,0.5049122,0,13.12784,70,19,201,24,0,0,
1100,210,9/22/2014 3:10:06 AM,Dark,2776.027,20.86589,20.63056,0.235335,6.210252,2619.875,0.03887242,0.2636133,0.2247409,5.233969,0.94375,0.3541612,0.4979731,0,13.12784,77,1,127,1,0,0,
1100,211,9/22/2014 3:27:06 AM,Dark,3468.066,20.86589,20.57433,0.2915641,6.232936,3175.117,0.03868643,0.3104215,0.271735,5.25502,0.9155296,0.4393601,0.4991453,0,13.12784,529,72,255,12,0,0,
1100,212,9/22/2014 3:44:06 AM,Dark,4173.939,20.86589,20.51896,0.3469288,6.260697,3861.045,0.0393808,0.3654132,0.3260324,5.28058,0.9250363,0.5300382,0.505889,0.7894897,13.91733,1191,283,760,194,0,0,
1100,213,9/22/2014 4:01:06 AM,Dark,4414.065,20.86589,20.49448,0.3714124,6.291883,4183.751,0.03967839,0.3955936,0.3559152,5.309796,0.9478226,0.5637072,0.5021415,0,13.91733,3489,2342,2716,1756,0,0,
1100,214,9/22/2014 4:18:06 AM,Dark,4121.293,20.86589,20.51772,0.34817,6.322869,3925.941,0.03923201,0.3742169,0.3349849,5.339237,0.9525993,0.5269397,0.5006387,0.04498291,13.96231,628,280,436,145,0,0,
1100,215,9/22/2014 4:35:06 AM,Dark,3054.543,20.86589,20.60833,0.2575612,6.348905,2914.256,0.03899642,0.2871104,0.248114,5.364055,0.9540724,0.3906895,0.5017436,0,13.96231,20,1,22,2,0,0,
1100,216,9/22/2014 4:52:06 AM,Dark,3053.263,20.86589,20.61299,0.2529023,6.371081,2882.806,0.03974039,0.2813446,0.2416042,5.385103,0.9441722,0.3895713,0.5097045,0,13.96231,107,0,37,2,0,0,
1100,217,9/22/2014 5:09:06 AM,Dark,2976.649,20.86589,20.61434,0.2515578,6.392974,2792.115,0.03986438,0.2789267,0.2390623,5.405706,0.9380058,0.3792164,0.4989199,0,13.96231,66,0,133,7,0,0,
1100,218,9/22/2014 5:26:06 AM,Dark,3333.154,20.86589,20.58329,0.2826044,6.415891,3193.579,0.03980239,0.3129634,0.273161,5.427447,0.9581254,0.4267516,0.4994177,0,13.96231,256,4,112,10,0,0,
1100,219,9/22/2014 5:43:06 AM,Dark,3995.869,20.86589,20.5276,0.3382975,6.442513,3828.625,0.04002557,0.3670252,0.3269996,5.452956,0.9581457,0.5116031,0.5001503,-0.1347141,13.82759,1264,610,1072,442,0,0,
1100,220,9/22/2014 6:00:06 AM,Dark,4415.08,20.86589,20.49892,0.3669773,6.473061,4081.655,0.03974039,0.3844465,0.3447061,5.481682,0.9244805,0.5605826,0.5058233,0.1523228,13.97992,1719,1051,1026,506,0,0,
1100,221,9/22/2014 6:17:06 AM,Dark,4520.549,20.86589,20.49126,0.3746336,6.505507,4209.075,0.03957919,0.3934981,0.3539189,5.511786,0.9310982,0.5749187,0.5080342,0.1859179,14.16584,2538,1624,1683,832,0,0,
1100,222,9/22/2014 6:34:06 AM,Dark,4156.794,20.86589,20.52008,0.3458157,6.537007,3886.976,0.03955439,0.3673724,0.327818,5.541177,0.9350899,0.5291806,0.5065104,0,14.16584,1110,505,1067,433,0,0,
1100,223,9/22/2014 6:51:06 AM,Dark,2973.279,20.86589,20.6213,0.2445943,6.562874,2639.023,0.03980238,0.2621254,0.222323,5.56485,0.8875802,0.3740528,0.5070818,-0.2984419,13.86739,26,6,44,5,0,0,
1100,224,9/22/2014 7:08:06 AM,Light,3284.104,20.86589,20.59575,0.2701463,6.5856,2886.238,0.03961639,0.2832046,0.2435882,5.584917,0.8788512,0.4122508,0.5061707,0.2933493,14.16074,0,0,102,14,0,0,
1100,225,9/22/2014 7:25:06 AM,Light,3435.13,20.86589,20.58464,0.28125,6.61,2896.654,0.04011237,0.2853125,0.2452001,5.605914,0.8432444,0.4273469,0.504668,-0.4872084,13.67353,0,0,79,6,0,0,
1100,226,9/22/2014 7:42:06 AM,Light,4375.568,20.86589,20.5053,0.3605946,6.638377,3823.545,0.04071995,0.3643593,0.3236394,5.630331,0.8738396,0.5485691,0.5046935,0.2544613,13.928,123,73,545,96,0,0,
